customerID,gender,Partner,SeniorCitizen,PhoneService,PaymentMethod,MonthlyCharges,Churn
9058-MJLZC,Female,No,0,Yes,Electronic check,94.6,No
5707-ORNDZ,Male,No,1,Yes,Electronic check,54.55,Yes
0902-XKXPN,Male,Yes,0,Yes,Bank transfer (automatic),20.2,No
5177-RVZNU,Female,No,0,Yes,Bank transfer (automatic),20.3,No
0056-EPFBG,Male,Yes,0,No,Credit card (automatic),39.4,No
8993-IZEUX,Male,No,0,Yes,Bank transfer (automatic),69.15,No
8696-JKZNU,Female,No,1,Yes,Electronic check,76.25,Yes
5380-AFSSK,Female,No,0,Yes,Mailed check,93.9,Yes
8190-ZTQFB,Male,No,0,No,Electronic check,51.35,No
0931-MHTEM,Female,No,0,Yes,Credit card (automatic),100.05,No
2055-PDADH,Female,No,1,Yes,Electronic check,70.4,Yes
7515-LODFU,Male,No,1,Yes,Credit card (automatic),20.3,No
0440-UEDAI,Female,No,0,Yes,Credit card (automatic),94.45,No
1337-BOZWO,Male,Yes,0,No,Credit card (automatic),46.4,No
0868-VJRDR,Male,Yes,0,Yes,Credit card (automatic),104.05,No
8714-EUHJO,Female,Yes,0,Yes,Electronic check,91.15,Yes
6344-SFJVH,Female,No,0,No,Credit card (automatic),24.9,No
3950-VPYJB,Male,Yes,0,Yes,Mailed check,59.6,No
8041-TMEID,Male,Yes,1,Yes,Credit card (automatic),108.5,No
7321-ZNSLA,Male,Yes,0,No,Mailed check,40.55,No
6941-KXRRV,Female,Yes,1,Yes,Bank transfer (automatic),58.95,No
3721-CNEYS,Female,No,0,Yes,Electronic check,70.95,Yes
8727-JQFHV,Male,Yes,0,Yes,Mailed check,20.75,No
9475-NNDGC,Male,Yes,0,Yes,Bank transfer (automatic),113.15,No
1355-KUSBG,Female,Yes,0,Yes,Electronic check,48.8,No
3688-FTHLT,Female,No,0,Yes,Bank transfer (automatic),63.05,No
0899-LIIBW,Male,Yes,0,Yes,Electronic check,100.85,No
2568-OIADY,Female,Yes,0,Yes,Electronic check,99.5,Yes
1384-RCUXW,Male,No,0,Yes,Mailed check,80.55,No
5825-XJOCM,Male,No,0,Yes,Bank transfer (automatic),64.4,No
6848-YLDFR,Male,Yes,0,Yes,Credit card (automatic),75.2,No
8125-QPFJD,Female,Yes,0,Yes,Bank transfer (automatic),84.9,No
2320-YKQBO,Female,No,0,Yes,Mailed check,19.3,No
1193-RTSLK,Female,No,0,Yes,Credit card (automatic),83.9,Yes
2302-ANTDP,Female,Yes,1,Yes,Electronic check,117.45,Yes
5923-GXUOC,Male,No,0,Yes,Electronic check,104.4,Yes
4973-RLZVI,Female,No,0,Yes,Credit card (automatic),74.65,No
7869-ZYDST,Male,Yes,0,Yes,Credit card (automatic),59.05,No
4501-UYKBC,Female,No,1,Yes,Credit card (automatic),69.1,No
1215-EXRMO,Male,Yes,0,Yes,Mailed check,20.55,No
2305-MRGLV,Male,Yes,0,Yes,Bank transfer (automatic),76.55,No
8404-VIOMB,Female,No,0,No,Bank transfer (automatic),62.5,No
5233-GEEAX,Male,No,1,No,Electronic check,29.4,Yes
2359-KLTEK,Female,Yes,0,Yes,Bank transfer (automatic),94.9,No
5304-EFJLP,Male,Yes,1,Yes,Bank transfer (automatic),111.65,No
2673-ZALNP,Female,No,0,Yes,Mailed check,19.9,No
9184-GALIL,Female,Yes,0,Yes,Mailed check,20.45,No
4393-RYCRE,Male,No,0,Yes,Electronic check,106.05,No
9746-MDMBK,Male,Yes,0,Yes,Bank transfer (automatic),113.45,No
3162-ZJZFU,Male,Yes,0,Yes,Electronic check,92.55,No
8404-GFGCZ,Male,Yes,0,Yes,Electronic check,65.6,No
8875-AKBYH,Male,No,1,Yes,Electronic check,84.35,No
4432-ADRLB,Male,No,0,Yes,Mailed check,44.65,Yes
0533-UCAAU,Male,Yes,1,Yes,Credit card (automatic),71.1,No
1394-SUIUH,Female,Yes,1,Yes,Electronic check,85.15,No
3521-MNKLV,Male,No,0,Yes,Mailed check,49.7,No
2533-TIBIX,Male,Yes,0,No,Bank transfer (automatic),30.2,No
8993-PHFWD,Female,No,0,No,Electronic check,25.25,Yes
1565-RHDJD,Female,No,0,Yes,Bank transfer (automatic),84.05,Yes
7137-RYLPP,Male,Yes,1,Yes,Electronic check,85.7,Yes
3765-JXVKY,Female,No,0,Yes,Electronic check,74.7,Yes
5092-STPKP,Female,No,0,Yes,Credit card (automatic),56.35,No
7330-WZLNC,Female,No,0,Yes,Electronic check,90.8,Yes
0114-PEGZZ,Female,No,0,Yes,Electronic check,107.55,No
3359-DSRKA,Female,Yes,0,Yes,Mailed check,19.85,No
8639-NHQEI,Female,Yes,0,Yes,Bank transfer (automatic),95.9,No
7161-DFHUF,Female,Yes,0,Yes,Mailed check,23.85,No
3957-LXOLK,Female,No,1,Yes,Electronic check,106.15,Yes
3720-DBRWL,Male,Yes,0,Yes,Credit card (automatic),83.85,No
6635-MYYYZ,Female,No,0,Yes,Bank transfer (automatic),85.35,Yes
8565-WUXZU,Male,Yes,1,Yes,Credit card (automatic),84.8,No
5281-BUZGT,Male,No,1,Yes,Electronic check,90.85,Yes
4994-OBRSZ,Male,No,0,Yes,Bank transfer (automatic),76.1,No
0562-FGDCR,Female,Yes,0,Yes,Mailed check,74.55,No
2436-QBZFP,Female,Yes,0,No,Electronic check,39.2,No
3420-YJLQT,Female,No,0,Yes,Electronic check,79.55,No
6040-CGACY,Female,No,0,Yes,Mailed check,19.6,No
6582-PLFUU,Male,Yes,0,Yes,Credit card (automatic),19.55,No
8242-PDSGJ,Male,Yes,0,No,Credit card (automatic),39.15,No
0264-CNITK,Female,Yes,0,Yes,Bank transfer (automatic),20.1,No
0089-IIQKO,Female,Yes,0,Yes,Credit card (automatic),99.95,No
7839-NUIAA,Female,Yes,0,Yes,Electronic check,59.8,No
6075-QMNRR,Female,No,0,Yes,Bank transfer (automatic),49.75,No
5378-IKEEG,Female,No,0,No,Electronic check,35.75,Yes
5966-EMAZU,Male,Yes,0,Yes,Mailed check,108.5,No
0440-EKDCF,Male,Yes,0,Yes,Credit card (automatic),60.15,No
4774-HHGGS,Male,Yes,0,Yes,Mailed check,19.05,No
2718-GAXQD,Female,Yes,1,Yes,Electronic check,46,Yes
2055-BFOCC,Male,Yes,1,Yes,Bank transfer (automatic),84,No
8180-AKMJV,Female,No,0,Yes,Credit card (automatic),44.55,No
4298-OYIFC,Male,Yes,0,Yes,Electronic check,103.45,No
5566-SOEZD,Male,Yes,0,Yes,Credit card (automatic),80.65,No
9842-EFSYY,Female,No,0,No,Mailed check,57.2,No
2272-WUSPA,Female,Yes,0,Yes,Electronic check,110.75,No
4584-LBNMK,Male,Yes,1,Yes,Credit card (automatic),24.7,No
3898-GUYTS,Female,No,1,Yes,Electronic check,97.05,No
0930-EHUZA,Female,No,0,Yes,Mailed check,76.35,No
6413-XKKPU,Male,Yes,0,Yes,Electronic check,89.4,Yes
9975-SKRNR,Male,No,0,Yes,Mailed check,18.9,No
3703-KBKZP,Male,No,1,Yes,Bank transfer (automatic),74.45,No
1449-XQEMT,Male,No,0,Yes,Mailed check,19.8,Yes
2626-URJFX,Male,Yes,0,Yes,Electronic check,50.9,Yes
4973-MGTON,Female,Yes,0,Yes,Credit card (automatic),84.4,No
3682-YEUWS,Male,Yes,0,Yes,Mailed check,24.4,No
1223-UNPKS,Male,Yes,0,Yes,Mailed check,20.05,No
2612-RRIDN,Male,No,0,Yes,Electronic check,81,Yes
4735-ASGMA,Male,No,0,Yes,Electronic check,98.35,Yes
3446-QDSZF,Female,No,0,Yes,Credit card (automatic),55.5,No
3669-LVWZB,Male,No,0,No,Mailed check,51,Yes
6892-EZDTG,Female,Yes,0,Yes,Electronic check,91.65,Yes
5117-IFGPS,Male,Yes,1,Yes,Electronic check,84.3,No
7379-FNIUJ,Male,No,0,Yes,Electronic check,100.2,No
1627-AFWVJ,Female,No,0,Yes,Mailed check,19.4,No
9725-SCPZG,Male,No,0,Yes,Electronic check,90.85,Yes
5884-GCYMI,Male,No,0,Yes,Mailed check,69.4,Yes
3217-FZDMN,Female,No,1,Yes,Credit card (automatic),94.45,Yes
4486-EFAEB,Male,No,0,Yes,Electronic check,20.4,No
0060-FUALY,Female,Yes,0,Yes,Electronic check,94.75,No
7853-GVUDZ,Female,Yes,0,Yes,Credit card (automatic),20.15,Yes
7480-QNVZJ,Male,No,1,Yes,Electronic check,95.7,Yes
6954-OOYZZ,Male,Yes,0,Yes,Bank transfer (automatic),44.35,No
7088-FBAWU,Female,Yes,0,Yes,Mailed check,74.55,No
8313-AFGBW,Male,Yes,0,Yes,Electronic check,73.6,No
3943-KDREE,Female,No,0,Yes,Bank transfer (automatic),74.95,Yes
9239-ZBZZV,Female,No,0,No,Electronic check,47.95,Yes
3097-IDVPU,Male,Yes,0,Yes,Credit card (automatic),50.1,No
4398-HSCJH,Female,No,0,Yes,Electronic check,63.6,Yes
2197-OMWGI,Female,Yes,1,No,Electronic check,53,No
2303-PJYHN,Female,Yes,0,Yes,Bank transfer (automatic),19.85,No
9795-VOWON,Male,No,0,No,Credit card (automatic),24.35,No
1237-WIYYZ,Female,No,0,Yes,Mailed check,19.55,No
1987-AUELQ,Female,Yes,0,Yes,Credit card (automatic),25.05,No
7852-LECYP,Male,Yes,1,Yes,Credit card (automatic),93.8,No
4430-UZIPO,Male,No,0,No,Mailed check,36.85,Yes
4822-LPTYJ,Male,Yes,0,Yes,Bank transfer (automatic),103.75,No
8165-CBKXO,Male,Yes,0,No,Credit card (automatic),56.75,No
6527-PZFPV,Male,Yes,0,Yes,Credit card (automatic),20.8,No
4855-SNKMY,Female,No,0,Yes,Electronic check,44.1,Yes
9593-CVZKR,Female,Yes,0,Yes,Mailed check,24.45,No
8595-SIZNC,Female,Yes,1,Yes,Bank transfer (automatic),25.6,No
8008-HAWED,Male,No,0,No,Electronic check,50.75,Yes
7124-UGSUR,Female,Yes,1,Yes,Credit card (automatic),104.4,Yes
1862-SKORY,Female,Yes,1,No,Electronic check,39.3,Yes
5236-XMZJY,Female,No,0,Yes,Bank transfer (automatic),59.65,No
4827-DPADN,Female,Yes,0,Yes,Bank transfer (automatic),83.3,No
2694-CIUMO,Female,No,0,Yes,Credit card (automatic),79.55,No
5846-ABOBJ,Male,Yes,0,Yes,Bank transfer (automatic),24.45,No
1439-LCGVL,Female,Yes,0,Yes,Mailed check,19.2,No
0909-SDHNU,Female,No,0,No,Mailed check,29.8,No
4647-XXZAM,Female,Yes,0,Yes,Mailed check,45.5,No
1502-XFCVR,Female,No,0,Yes,Electronic check,106.45,Yes
7740-KKCXF,Male,Yes,0,No,Credit card (automatic),30.05,No
5360-XGYAZ,Male,Yes,0,No,Bank transfer (automatic),65.65,No
9692-TUSXH,Female,No,0,Yes,Electronic check,96.05,Yes
7912-SYRQT,Female,No,0,Yes,Bank transfer (automatic),75.1,Yes
3557-HTYWR,Female,No,0,Yes,Mailed check,74.05,No
4816-JBHOV,Male,No,1,Yes,Electronic check,44.7,Yes
8920-NAVAY,Male,No,1,Yes,Bank transfer (automatic),110.75,No
1699-TLDLZ,Female,Yes,0,Yes,Mailed check,19.7,No
5600-PDUJF,Male,No,0,Yes,Credit card (automatic),49.5,No
8292-TYSPY,Male,No,0,Yes,Credit card (automatic),55,Yes
0567-XRHCU,Female,Yes,0,No,Credit card (automatic),43.95,No
1867-BDVFH,Male,Yes,0,Yes,Electronic check,74.35,Yes
2067-QYTCF,Female,Yes,0,Yes,Electronic check,111.15,No
2359-QWQUL,Female,Yes,0,Yes,Credit card (automatic),104.7,Yes
9103-TCIHJ,Female,No,0,Yes,Mailed check,55.7,Yes
7407-SUJIZ,Male,No,0,Yes,Mailed check,20.6,No
9150-KPBJQ,Female,No,0,Yes,Credit card (automatic),19.65,No
0052-DCKON,Male,Yes,0,Yes,Bank transfer (automatic),115.8,No
3654-ARMGP,Female,No,0,Yes,Credit card (automatic),88.65,No
9699-UBQFS,Female,Yes,1,Yes,Electronic check,94.5,No
9367-TCUYN,Female,No,0,Yes,Mailed check,20.1,No
1261-FWTTE,Male,No,1,No,Bank transfer (automatic),34.65,No
3528-HFRIQ,Male,Yes,1,No,Bank transfer (automatic),52.3,No
0708-SJDIS,Female,No,0,Yes,Mailed check,65,No
4140-WJAWW,Female,No,0,Yes,Credit card (automatic),19.85,Yes
2073-QBVBI,Female,Yes,0,No,Mailed check,35.45,No
6928-ONTRW,Female,Yes,0,Yes,Credit card (automatic),19.7,No
3320-VEOYC,Male,No,1,Yes,Electronic check,95.6,No
5231-FIQPA,Female,No,0,Yes,Mailed check,19.85,No
6617-WLBQC,Female,Yes,0,Yes,Credit card (automatic),81.85,No
2599-CIPQE,Male,Yes,0,Yes,Credit card (automatic),109.3,No
6653-CBBOM,Female,No,0,Yes,Electronic check,70.3,Yes
8774-GSBUN,Male,Yes,0,Yes,Mailed check,25.4,No
7326-RIGQZ,Male,Yes,0,Yes,Electronic check,69.8,No
1401-FTHFQ,Male,Yes,0,Yes,Credit card (automatic),20,No
3247-ZVOUO,Male,Yes,1,Yes,Electronic check,85.55,Yes
0254-FNMCI,Female,No,0,Yes,Electronic check,109.9,No
1848-LBZHY,Female,Yes,0,Yes,Bank transfer (automatic),50.3,No
6101-IMRMM,Male,No,0,Yes,Mailed check,94.5,Yes
8118-TJAFG,Male,Yes,0,Yes,Electronic check,101.5,No
5429-LWCMV,Female,No,0,Yes,Electronic check,89.15,No
7298-IZWLY,Female,No,0,Yes,Mailed check,19.4,No
9758-MFWGD,Female,Yes,1,No,Bank transfer (automatic),29.9,No
3955-JBZZM,Male,No,0,Yes,Electronic check,78.8,No
1268-ASBGA,Female,Yes,1,Yes,Credit card (automatic),85.35,Yes
8943-URTMR,Female,No,0,Yes,Mailed check,79.65,Yes
4815-TUMEQ,Female,No,0,Yes,Mailed check,19.3,No
4713-LZDRV,Female,No,1,Yes,Electronic check,79.6,Yes
9909-IDLEK,Male,Yes,0,Yes,Mailed check,96.8,No
4092-OFQZS,Male,Yes,0,Yes,Mailed check,20.65,No
1561-BWHIN,Male,Yes,0,Yes,Mailed check,19.8,No
4325-NFSKC,Male,No,1,Yes,Electronic check,90.6,Yes
9927-DSWDF,Male,Yes,0,Yes,Electronic check,104.6,No
9500-LTVBP,Female,No,0,Yes,Credit card (automatic),80.05,No
7252-NTGSS,Female,No,0,Yes,Mailed check,45.15,No
8149-AIQCG,Male,No,0,Yes,Credit card (automatic),73.15,No
1360-JYXKQ,Female,Yes,1,Yes,Electronic check,99.1,No
2955-PSXOE,Female,No,0,Yes,Bank transfer (automatic),20.2,Yes
7762-URZQH,Male,Yes,0,Yes,Credit card (automatic),106.05,Yes
0899-WZRSD,Male,No,0,Yes,Mailed check,105.35,No
3255-GRXMG,Male,No,0,Yes,Credit card (automatic),45.65,No
4828-FAZPK,Female,Yes,0,Yes,Credit card (automatic),79.95,No
6094-ZIVKX,Female,No,0,Yes,Credit card (automatic),54.45,No
6925-BAYGL,Female,Yes,1,Yes,Credit card (automatic),25.1,No
3262-EIDHV,Female,Yes,0,Yes,Credit card (automatic),84.7,No
7354-OIJLX,Male,No,0,Yes,Electronic check,75.85,No
1376-HHBDV,Female,No,0,Yes,Mailed check,48.8,No
6907-NZZIJ,Female,No,0,Yes,Electronic check,99.15,Yes
6133-OZILE,Female,No,0,No,Electronic check,35.2,No
4135-FRWKJ,Female,Yes,1,Yes,Electronic check,76.25,No
2911-UREFD,Female,Yes,0,No,Electronic check,55.9,Yes
3744-ZRRDZ,Male,No,0,Yes,Electronic check,82.35,Yes
5673-TIYIB,Male,No,0,No,Credit card (automatic),40.4,Yes
6551-ZCOTS,Male,No,1,Yes,Bank transfer (automatic),24.9,No
7191-ADRGF,Male,Yes,0,No,Bank transfer (automatic),54.3,No
5018-LXQQG,Female,Yes,0,Yes,Bank transfer (automatic),66.3,No
6892-BOGQE,Female,Yes,0,Yes,Bank transfer (automatic),20.9,No
1602-IJQQE,Female,No,0,Yes,Electronic check,75.35,Yes
4628-WQCQQ,Male,No,0,Yes,Electronic check,85.15,Yes
1746-TGTWV,Male,Yes,0,Yes,Credit card (automatic),75.35,No
5995-SNNEW,Male,Yes,1,Yes,Electronic check,104.45,No
8050-WYBND,Female,No,0,No,Credit card (automatic),49.45,No
2821-WARNZ,Female,No,0,Yes,Credit card (automatic),19.45,No
4879-GZLFH,Female,Yes,0,Yes,Electronic check,92.15,No
1644-IRKSF,Female,Yes,0,Yes,Electronic check,93.8,Yes
8314-HTWVE,Female,Yes,0,Yes,Mailed check,19.85,No
9402-ROUMJ,Female,Yes,0,Yes,Bank transfer (automatic),100.25,No
2507-QZPQS,Male,No,0,Yes,Electronic check,95.7,No
7159-NOKYQ,Male,Yes,0,Yes,Electronic check,93.15,No
5707-ZMDJP,Male,Yes,0,Yes,Mailed check,69.7,No
8779-YIQQA,Male,Yes,0,Yes,Mailed check,19.8,No
7136-IHZJA,Female,Yes,0,Yes,Mailed check,71.35,No
8966-OIQHG,Female,Yes,0,Yes,Bank transfer (automatic),20.75,No
7074-STDCN,Male,No,0,No,Electronic check,40.6,No
3705-PSNGL,Male,No,0,Yes,Electronic check,20.4,Yes
8739-QOTTN,Female,Yes,0,Yes,Mailed check,20.35,No
1399-OUPJN,Female,Yes,0,Yes,Bank transfer (automatic),19.75,No
0277-BKSQP,Male,Yes,0,Yes,Electronic check,54.4,No
6502-HCJTI,Male,Yes,1,Yes,Credit card (automatic),94.7,Yes
2606-RMDHZ,Male,No,0,No,Credit card (automatic),30.5,Yes
5774-XZTQC,Female,Yes,0,Yes,Mailed check,20.45,No
2676-SSLTO,Male,No,0,Yes,Bank transfer (automatic),66.15,No
6266-QHOJZ,Female,No,0,Yes,Electronic check,89.85,No
7269-JISCY,Female,No,0,Yes,Bank transfer (automatic),45.05,No
0363-SVHYR,Male,Yes,0,Yes,Bank transfer (automatic),86.85,No
8547-NSBBO,Male,No,0,Yes,Mailed check,96.75,No
8258-GSTJK,Male,No,1,Yes,Electronic check,77,Yes
6861-OKBCE,Female,No,0,Yes,Credit card (automatic),20.1,Yes
9940-RHLFB,Female,No,0,Yes,Electronic check,75.3,Yes
6591-QGOYB,Male,No,0,Yes,Bank transfer (automatic),106.65,No
9070-BCKQP,Female,Yes,0,Yes,Credit card (automatic),110.15,No
6421-SZVEM,Female,Yes,0,Yes,Bank transfer (automatic),82.85,No
1328-EUZHC,Female,Yes,0,Yes,Mailed check,20.1,No
2995-UPRYS,Female,Yes,1,Yes,Credit card (automatic),99.2,Yes
8878-RYUKI,Female,No,0,Yes,Electronic check,59.45,No
9633-DENPU,Female,Yes,0,Yes,Bank transfer (automatic),58.6,No
7811-JIVPF,Female,No,0,Yes,Credit card (automatic),49.7,No
7113-HIPFI,Male,Yes,0,Yes,Mailed check,65.85,No
8541-QVFKM,Female,No,0,Yes,Electronic check,73.5,No
6686-YPGHK,Male,No,1,Yes,Mailed check,85.5,Yes
1383-EZRWL,Female,No,0,Yes,Mailed check,20.05,Yes
9258-CNWAC,Female,Yes,0,Yes,Credit card (automatic),113.65,No
5371-VYLSX,Female,No,1,Yes,Electronic check,83.4,No
6374-AFWOX,Male,Yes,0,Yes,Mailed check,65.65,No
4759-TRPLW,Male,No,0,Yes,Electronic check,70.4,Yes
5317-FLPJF,Female,No,0,No,Bank transfer (automatic),61.35,No
7621-VPNET,Female,Yes,0,Yes,Credit card (automatic),85.9,No
6034-YMTOB,Female,No,0,Yes,Mailed check,75.65,No
8563-IIOXK,Male,Yes,0,Yes,Electronic check,49.75,Yes
4903-CNOZC,Male,No,0,Yes,Credit card (automatic),70.9,No
4353-HYOJD,Female,Yes,0,Yes,Mailed check,49.85,No
8020-BWHYL,Female,No,1,Yes,Credit card (automatic),75.3,Yes
7267-FRMJW,Female,Yes,0,Yes,Mailed check,20.1,No
2982-VPSGI,Female,Yes,0,Yes,Electronic check,94,Yes
4188-FRABG,Male,Yes,0,Yes,Electronic check,103.05,No
8199-ZLLSA,Male,No,0,Yes,Bank transfer (automatic),118.35,Yes
4128-ETESU,Female,Yes,1,Yes,Electronic check,99.7,No
0620-DLSLK,Female,No,0,Yes,Mailed check,81.9,No
4625-EWPTF,Male,No,0,No,Electronic check,30.45,Yes
5980-NOPLP,Female,Yes,0,Yes,Electronic check,96.1,Yes
3850-OKINF,Male,Yes,0,Yes,Electronic check,66.2,No
6892-XPFPU,Male,Yes,1,Yes,Electronic check,104.25,Yes
8010-EZLOU,Male,No,1,Yes,Electronic check,80.2,Yes
1156-ZFYDO,Female,No,0,Yes,Electronic check,19.75,No
3295-YVUSR,Male,No,1,Yes,Mailed check,72.6,No
8016-NCFVO,Male,No,1,Yes,Electronic check,116.5,No
4119-ZYPZY,Male,No,1,Yes,Electronic check,106.8,No
5549-ZGHFB,Male,Yes,0,Yes,Mailed check,24.95,No
7577-SWIFR,Male,No,0,Yes,Electronic check,89.25,No
0303-WMMRN,Male,No,0,Yes,Mailed check,19.25,No
6408-OTUBZ,Female,No,0,Yes,Bank transfer (automatic),104.55,No
5204-HMGYF,Female,Yes,0,Yes,Mailed check,87.2,No
1078-TDCRN,Female,Yes,1,No,Electronic check,30.75,No
3727-OVPRY,Male,Yes,0,Yes,Credit card (automatic),25.7,No
3797-FKOGQ,Male,No,0,Yes,Electronic check,86.2,No
7622-NXQZR,Male,No,0,No,Credit card (automatic),30.1,No
6196-HBOBZ,Male,Yes,0,Yes,Electronic check,99.35,No
3970-XGJDU,Female,No,0,Yes,Credit card (automatic),19.2,No
7017-VFULY,Female,Yes,0,Yes,Bank transfer (automatic),20.1,No
5562-YJQGT,Female,No,0,Yes,Credit card (automatic),20.35,No
8807-OPMBM,Female,Yes,0,Yes,Credit card (automatic),25.65,No
5439-WIKXB,Male,Yes,1,Yes,Electronic check,94.55,No
9874-QLCLH,Female,Yes,0,Yes,Electronic check,104.2,Yes
8294-UIMBA,Female,No,0,Yes,Bank transfer (automatic),94.4,No
8109-YUOHE,Male,No,0,Yes,Mailed check,56.1,No
5840-NVDCG,Female,Yes,0,Yes,Bank transfer (automatic),68.25,No
8092-NLTGF,Male,No,0,Yes,Bank transfer (automatic),24.75,No
5928-QLDHB,Male,No,0,Yes,Electronic check,76.25,No
9840-EFJQB,Female,No,0,Yes,Electronic check,74.35,No
0696-UKTOX,Male,No,0,Yes,Electronic check,54.15,No
4801-KFYKL,Male,No,0,Yes,Bank transfer (automatic),19.45,No
3472-OAOOR,Male,Yes,0,No,Mailed check,34.95,No
6135-OZQVA,Female,No,0,Yes,Electronic check,53.65,No
8062-YBDOE,Male,No,1,Yes,Electronic check,69.65,Yes
2252-JHJGE,Male,No,0,Yes,Electronic check,104,No
4188-PCPIG,Female,Yes,0,Yes,Credit card (automatic),70.35,No
6000-APYLU,Male,No,0,Yes,Electronic check,80.8,Yes
7105-BENQF,Male,No,0,Yes,Mailed check,64.85,No
7721-DVEKZ,Female,No,0,Yes,Mailed check,19.65,No
3566-VVORZ,Female,Yes,0,Yes,Bank transfer (automatic),45.9,No
9507-HSMMZ,Male,No,0,Yes,Mailed check,20,No
2480-SQIOB,Male,Yes,0,Yes,Electronic check,44.8,No
0947-IDHRQ,Female,No,0,Yes,Mailed check,80.3,Yes
7813-TKCVO,Female,Yes,0,Yes,Mailed check,20.35,No
0128-MKWSG,Female,No,0,No,Mailed check,45.8,No
3672-YITQD,Male,Yes,1,Yes,Electronic check,84.1,Yes
4350-ZTLPI,Female,Yes,0,Yes,Bank transfer (automatic),108.95,No
9048-JVYVF,Male,No,0,Yes,Electronic check,69.35,Yes
0361-HJRDX,Female,No,0,No,Credit card (automatic),64.35,No
5727-MYATE,Male,Yes,0,Yes,Credit card (automatic),90.8,No
3823-KYNQY,Male,No,0,Yes,Credit card (automatic),24.95,No
8988-ECPJR,Female,Yes,1,Yes,Mailed check,79.6,Yes
7570-WELNY,Female,Yes,0,Yes,Bank transfer (automatic),84.7,No
3021-VLNRJ,Female,No,0,Yes,Credit card (automatic),70.8,No
3776-EKTKM,Female,No,1,No,Electronic check,36.45,Yes
2080-CAZNM,Female,No,1,Yes,Electronic check,104.4,No
1028-FFNJK,Male,Yes,1,Yes,Electronic check,101.5,No
6907-FLBER,Male,No,0,Yes,Electronic check,54.3,No
3001-UNBTL,Male,Yes,1,Yes,Electronic check,103.95,No
5982-PSMKW,Female,Yes,0,Yes,Credit card (automatic),91.1,No
3507-GASNP,Male,No,0,Yes,Mailed check,19.95,No
7096-ZNBZI,Female,Yes,0,Yes,Credit card (automatic),26.45,No
1902-XBTFB,Male,No,0,Yes,Electronic check,89.4,Yes
1676-MQAOA,Male,No,0,Yes,Bank transfer (automatic),75.1,No
0786-IVLAW,Female,No,1,Yes,Bank transfer (automatic),108.1,No
7566-DSRLQ,Female,Yes,0,Yes,Electronic check,110.15,No
0643-OKLRP,Female,Yes,1,Yes,Electronic check,80.35,Yes
7245-JMTTQ,Female,No,0,Yes,Electronic check,111.5,No
6050-IJRHS,Female,Yes,0,Yes,Electronic check,106.5,No
6202-JVYEU,Male,No,0,Yes,Electronic check,19.9,No
8591-TKMZH,Male,Yes,0,Yes,Mailed check,111.1,No
0734-OXWBT,Male,No,0,Yes,Mailed check,70.7,No
4282-ACRXS,Male,Yes,1,No,Electronic check,24.85,No
0365-TRTPY,Female,No,0,Yes,Bank transfer (automatic),91.2,No
7349-ALMUX,Male,No,0,Yes,Bank transfer (automatic),65.6,No
9381-NDKME,Female,Yes,1,No,Credit card (automatic),40.65,Yes
6502-KUGLL,Female,Yes,0,Yes,Bank transfer (automatic),59.45,No
1841-YSJGV,Male,Yes,0,Yes,Credit card (automatic),109.95,No
2794-XIMMO,Male,Yes,0,No,Electronic check,60.45,Yes
8382-SHQEH,Female,Yes,0,Yes,Electronic check,84.9,Yes
3511-BFTJW,Male,Yes,0,No,Credit card (automatic),38.5,No
7668-XCFYV,Female,Yes,1,Yes,Electronic check,92.55,No
2983-ZANRP,Female,Yes,0,Yes,Bank transfer (automatic),73.55,Yes
7845-URHJN,Female,Yes,0,Yes,Bank transfer (automatic),20.15,Yes
3034-ZBEQN,Female,Yes,0,No,Mailed check,34.7,Yes
5018-HEKFO,Female,No,0,Yes,Mailed check,24.5,No
2923-ARZLG,Male,Yes,0,Yes,Mailed check,19.7,No
3976-NLDEZ,Male,No,0,Yes,Mailed check,20.6,No
2282-YGNOR,Female,No,0,Yes,Credit card (automatic),58,No
5336-UFNZP,Female,Yes,1,Yes,Electronic check,107.45,No
6854-EXGSF,Female,No,0,Yes,Bank transfer (automatic),65.5,No
1241-EZFMJ,Male,Yes,0,Yes,Bank transfer (automatic),25.45,No
9233-PSYHO,Female,No,1,Yes,Bank transfer (automatic),100.15,No
5376-PCKNB,Male,Yes,0,Yes,Credit card (automatic),104.45,No
8044-BGWPI,Male,Yes,0,Yes,Electronic check,21.15,No
4060-LDNLU,Male,No,0,Yes,Electronic check,96.2,No
3589-PPVKW,Male,No,0,Yes,Mailed check,44.4,No
8327-LZKAS,Female,Yes,1,Yes,Electronic check,107.55,Yes
5887-IKKYO,Male,Yes,0,Yes,Bank transfer (automatic),94.35,No
1075-BGWOH,Male,Yes,1,Yes,Electronic check,98.75,Yes
1755-RMCXH,Male,Yes,0,Yes,Mailed check,20.3,No
0302-JOIVN,Female,Yes,0,Yes,Electronic check,101.15,Yes
3858-XHYJO,Female,Yes,0,Yes,Bank transfer (automatic),105.75,No
4299-SIMNS,Male,No,0,Yes,Electronic check,81.15,No
7025-IWFHT,Male,No,0,Yes,Electronic check,89.55,No
6261-LHRTG,Female,No,0,Yes,Credit card (automatic),54.75,No
7841-FCRQD,Female,Yes,0,Yes,Credit card (automatic),53.75,No
2056-EVGZL,Male,Yes,0,Yes,Credit card (automatic),105.75,No
